Product_URL,Product_Image_URL,Product_Tagging,Product_Name,Product_Description,Original_Price,Discount_Price,Sizes_Available,Vouchers,Available_Colors,Color_Shown,Style_Code,Rating_Score,Review_Count
https://www.nike.com/ph/t/air-force-1-07-shoes-1ftAyTvW/IH3204-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e53b9e12-4a2a-4e03-b264-fe7e8a1eb076/W+AIR+FORCE+1+%2707.png",Standard,Nike Air Force 1 '07,Nike Air Force 1 '07,"₱6,295","₱3,777",5-13,,1 Colours,Black/White,NK2663-503,4.5,475
https://www.nike.com/ph/t/air-force-1-07-shoes-1ftAyTvW/IH3204-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e53b9e12-4a2a-4e03-b264-fe7e8a1eb076/W+AIR+FORCE+1+%2707.png",Standard,Nike Air Force 1 '07,Nike Air Force 1 '07,"₱6,295","₱3,777",6-14,,5 Colours,Black,NK9978-659,4.6,552
https://www.nike.com/ph/t/pegasus-easyon-road-running-shoes-NMBl5l/FQ7837-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31c82b86-3a33-4d54-88d9-cd52ebcfb5b2/PEGASUS+EASYON.png",Standard,Nike Pegasus EasyOn,Recycled Materials,"₱7,395","₱5,177",6-14,10% off,1 Colours,Blue,NK8701-624,3.8,346
https://www.nike.com/ph/t/pegasus-easyon-road-running-shoes-NMBl5l/FQ7837-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31c82b86-3a33-4d54-88d9-cd52ebcfb5b2/PEGASUS+EASYON.png",Standard,Nike Pegasus EasyOn,Recycled Materials,"₱7,395","₱5,177",6-13,20% off,1 Colours,Red,NK3521-900,3.6,345
https://www.nike.com/ph/t/grandstand-2-shoes-H464TG/AA8005-100,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/mgskdvlwwg1rdm85rg3o/GRANDSTAND+II+PREMIUM.png,Standard,Nike Grandstand 2 Premium,Nike Grandstand 2 Premium,"₱5,195","₱3,117",5-11,,3 Colours,Red,NK1318-113,4.8,384
https://www.nike.com/ph/t/grandstand-2-shoes-H464TG/AA8005-100,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/mgskdvlwwg1rdm85rg3o/GRANDSTAND+II+PREMIUM.png,Standard,Nike Grandstand 2 Premium,Nike Grandstand 2 Premium,"₱5,195","₱3,117",6-14,20% off,1 Colours,Red,NK8055-194,4.5,633
https://www.nike.com/ph/t/offcourt-adjust-slides-6L2C07/DQ9624-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d9b53749-3841-40ed-8c0e-beaecd31d9fb/NIKE+OFFCOURT+ADJUST+SLIDE.png",Standard,Nike Offcourt Adjust,Nike Offcourt Adjust,"₱2,195","₱1,975.50",5-12,20% off,1 Colours,Black,NK2756-278,3.9,400
https://www.nike.com/ph/t/offcourt-adjust-slides-6L2C07/DQ9624-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d9b53749-3841-40ed-8c0e-beaecd31d9fb/NIKE+OFFCOURT+ADJUST+SLIDE.png",Standard,Nike Offcourt Adjust,Nike Offcourt Adjust,"₱2,195","₱1,975.50",5-11,10% off,3 Colours,Red,NK1759-930,3.9,553
https://www.nike.com/ph/t/killshot-2-leather-shoes-rw6WJW/HM9431-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/417fb2ad-9a23-457c-9ef7-553bd4dd4e57/KILLSHOT+2+LTR.png",Standard,Nike Killshot 2 Leather,Nike Killshot 2 Leather,"₱5,495","₱3,297",5-12,,1 Colours,Black/White,NK3475-480,3.7,365
https://www.nike.com/ph/t/killshot-2-leather-shoes-rw6WJW/HM9431-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/417fb2ad-9a23-457c-9ef7-553bd4dd4e57/KILLSHOT+2+LTR.png",Standard,Nike Killshot 2 Leather,Nike Killshot 2 Leather,"₱5,495","₱3,297",5-13,,4 Colours,Multi-Color,NK2169-933,4.9,431
https://www.nike.com/ph/t/full-force-low-shoes-6d4K53No/FZ4629-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/06248951-0ddb-417f-b786-ee13d88d2a41/NIKE+FULL+FORCE+LO.png",Standard,Nike Full Force Low,Nike Full Force Low,"₱6,295","₱3,777",5-11,20% off,4 Colours,Multi-Color,NK7268-177,3.9,746
https://www.nike.com/ph/t/full-force-low-shoes-6d4K53No/FZ4629-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/06248951-0ddb-417f-b786-ee13d88d2a41/NIKE+FULL+FORCE+LO.png",Standard,Nike Full Force Low,Nike Full Force Low,"₱6,295","₱3,777",5-13,,2 Colours,White,NK3479-979,3.9,359
https://www.nike.com/ph/t/sabrina-3-gamer-ep-basketball-shoes-2w1twW7b/II3986-300,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0401e22f-1a55-41b8-a5b5-759254bb71b0/SABRINA+3+GAMER+EP.png",Standard,"Sabrina 3 ""Gamer"" EP","Sabrina 3 ""Gamer"" EP","₱8,095","₱6,476",5-13,15% off,3 Colours,Red,NK1986-310,3.7,523
https://www.nike.com/ph/t/sabrina-3-gamer-ep-basketball-shoes-2w1twW7b/II3986-300,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0401e22f-1a55-41b8-a5b5-759254bb71b0/SABRINA+3+GAMER+EP.png",Standard,"Sabrina 3 ""Gamer"" EP","Sabrina 3 ""Gamer"" EP","₱8,095","₱6,476",5-13,20% off,5 Colours,White,NK6889-990,3.5,740
https://www.nike.com/ph/t/zoom-fly-6-road-racing-shoes-kmkgZS/FN8455-701,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8f5e29f3-0640-46d4-9b5b-da6c4a806f71/W+ZOOM+FLY+6.png",Standard,Nike Zoom Fly 6,+2,"₱9,395","₱5,637",5-12,10% off,5 Colours,Blue,NK7453-613,4.7,392
https://www.nike.com/ph/t/zoom-fly-6-road-racing-shoes-kmkgZS/FN8455-701,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8f5e29f3-0640-46d4-9b5b-da6c4a806f71/W+ZOOM+FLY+6.png",Standard,Nike Zoom Fly 6,+2,"₱9,395","₱5,637",5-11,15% off,4 Colours,Black/White,NK7533-610,4.6,95
https://www.nike.com/ph/t/court-shot-shoes-ZfRXql/FQ8146-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0bb3ddb9-7093-4130-bfa9-eaf84dc7b538/COURT+SHOT.png",Standard,Nike Court Shot,+3,"₱4,095","₱3,276",5-11,,2 Colours,White,NK5808-455,4.2,400
https://www.nike.com/ph/t/court-shot-shoes-ZfRXql/FQ8146-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0bb3ddb9-7093-4130-bfa9-eaf84dc7b538/COURT+SHOT.png",Standard,Nike Court Shot,+3,"₱4,095","₱3,276",5-11,,4 Colours,Black,NK7818-127,4.3,304
https://www.nike.com/ph/t/court-vision-mid-next-nature-shoes-VKCWFj/DN3577-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a4b9a6fb-fbc5-485b-ae0b-f1263d3df85a/NIKE+COURT+VISION+MID+NN.png",Standard,Nike Court Vision Mid Next Nature,Nike Court Vision Mid Next Nature,"₱3,895","₱3,116",6-14,,2 Colours,Blue,NK8644-155,4.5,701
https://www.nike.com/ph/t/court-vision-mid-next-nature-shoes-VKCWFj/DN3577-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a4b9a6fb-fbc5-485b-ae0b-f1263d3df85a/NIKE+COURT+VISION+MID+NN.png",Standard,Nike Court Vision Mid Next Nature,Nike Court Vision Mid Next Nature,"₱3,895","₱3,116",5-11,,5 Colours,Blue,NK6666-663,4.3,487
https://www.nike.com/ph/t/p-6000-shoes-dmQKzHZC/IO8711-101,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/97e68e36-f423-4c60-93c7-bdbea2ba5d2a/NIKE+P-6000.png,Standard,Nike P-6000,Nike P-6000,"₱6,195","₱5,575.50",6-14,15% off,1 Colours,Multi-Color,NK5348-224,4.3,523
https://www.nike.com/ph/t/p-6000-shoes-dmQKzHZC/IO8711-101,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/97e68e36-f423-4c60-93c7-bdbea2ba5d2a/NIKE+P-6000.png,Standard,Nike P-6000,Nike P-6000,"₱6,195","₱5,575.50",6-13,,2 Colours,Blue,NK5590-814,3.8,109
https://www.nike.com/ph/t/precision-7-basketball-shoes-6FvJHX/FN4322-005,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/738aa0dc-403b-45fa-bbca-874a3b3e411d/NIKE+PRECISION+VII.png",Standard,Nike Precision 7,Recycled Materials,"₱3,695","₱3,325.50",6-13,,2 Colours,Red,NK9920-743,4.1,734
https://www.nike.com/ph/t/precision-7-basketball-shoes-6FvJHX/FN4322-005,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/738aa0dc-403b-45fa-bbca-874a3b3e411d/NIKE+PRECISION+VII.png",Standard,Nike Precision 7,Recycled Materials,"₱3,695","₱3,325.50",5-13,,2 Colours,White,NK3119-755,3.7,194
https://www.nike.com/ph/t/pegasus-plus-road-running-shoes-2rvXrK/HV3032-600,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/beb4fae2-f980-464b-b9f1-a5cf2e0ef1c9/W+PEGASUS+PLUS.png",Standard,Nike Pegasus Plus,Nike Pegasus Plus,"₱9,895","₱5,937",5-11,,2 Colours,Multi-Color,NK8910-104,4.5,338
https://www.nike.com/ph/t/pegasus-plus-road-running-shoes-2rvXrK/HV3032-600,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/beb4fae2-f980-464b-b9f1-a5cf2e0ef1c9/W+PEGASUS+PLUS.png",Standard,Nike Pegasus Plus,Nike Pegasus Plus,"₱9,895","₱5,937",6-13,20% off,4 Colours,Black/White,NK8721-484,4.2,157
https://www.nike.com/ph/t/book-2-rising-ep-basketball-shoes-zur8OGal/IB6688-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/45d3f812-7a8d-4e64-813b-7bb3de90bf79/BOOK+2+EP.png",Standard,Book 2 'Rising' EP,Book 2 'Rising' EP,"₱8,095","₱7,285.50",6-14,20% off,4 Colours,Red,NK5232-539,4.3,168
https://www.nike.com/ph/t/book-2-rising-ep-basketball-shoes-zur8OGal/IB6688-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/45d3f812-7a8d-4e64-813b-7bb3de90bf79/BOOK+2+EP.png",Standard,Book 2 'Rising' EP,Book 2 'Rising' EP,"₱8,095","₱7,285.50",6-14,10% off,3 Colours,Black/White,NK4548-332,3.8,500
https://www.nike.com/ph/t/gym-tote-GcMSHX/DR7217-009,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cd78741a-9a98-40fb-9959-c9564f3df913/NK+GYM+TOTE.png",Standard,Nike,Recycled Materials,"₱1,995","₱1,596",7-14,,1 Colours,Black,NK9287-394,4.8,503
https://www.nike.com/ph/t/gym-tote-GcMSHX/DR7217-009,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cd78741a-9a98-40fb-9959-c9564f3df913/NK+GYM+TOTE.png",Standard,Nike,Recycled Materials,"₱1,995","₱1,596",6-14,10% off,5 Colours,Multi-Color,NK7808-279,4.6,79
https://www.nike.com/ph/t/promina-walking-shoes-CsDWSZ/FV6343-008,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3b3b9fd8-fe3f-43c5-b3ec-8596fc5ba6e0/W+NIKE+PROMINA.png",Standard,Nike Promina,+1,"₱3,295","₱2,636",5-12,,5 Colours,Red,NK7206-486,4.9,480
https://www.nike.com/ph/t/promina-walking-shoes-CsDWSZ/FV6343-008,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3b3b9fd8-fe3f-43c5-b3ec-8596fc5ba6e0/W+NIKE+PROMINA.png",Standard,Nike Promina,+1,"₱3,295","₱2,636",6-14,,1 Colours,Black/White,NK2584-607,3.6,659
https://www.nike.com/ph/t/running-lightweight-micro-crew-socks-QMRs70fV/IB6114-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0c9a5060-f118-479c-b5db-f74af9ba56de/U+NK+LTWT+RUN+MCRW+1PR+-+200.png",Standard,Nike Running Lightweight,+2,₱845,₱592,5-12,,5 Colours,Red,NK8781-246,4.7,134
https://www.nike.com/ph/t/running-lightweight-micro-crew-socks-QMRs70fV/IB6114-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0c9a5060-f118-479c-b5db-f74af9ba56de/U+NK+LTWT+RUN+MCRW+1PR+-+200.png",Standard,Nike Running Lightweight,+2,₱845,₱592,5-13,15% off,4 Colours,Black,NK7577-664,4.9,134
https://www.nike.com/ph/t/air-max-tl-2-5-shoes-zIPq1tVG/HM8818-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a3ea3412-5646-4d99-8927-951489e3239e/AIR+MAX+TL+2.5.png",Standard,Nike Air Max TL 2.5,Nike Air Max TL 2.5,"₱10,295","₱6,177",6-13,20% off,4 Colours,Red,NK7937-678,4.7,725
https://www.nike.com/ph/t/air-max-tl-2-5-shoes-zIPq1tVG/HM8818-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a3ea3412-5646-4d99-8927-951489e3239e/AIR+MAX+TL+2.5.png",Standard,Nike Air Max TL 2.5,Nike Air Max TL 2.5,"₱10,295","₱6,177",6-13,,3 Colours,Red,NK8693-352,3.6,479
https://www.nike.com/ph/t/ja-3-se-zero-gravity-older-basketball-shoes-kmVa6PXs/IQ0839-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4952253b-850e-4bad-a3be-82c5e56e13fb/JA+3+SE+%28GS%29.png",Standard,Ja 3 SE 'Zero Gravity',Ja 3 SE 'Zero Gravity',"₱5,495","₱4,945.50",7-14,,2 Colours,Black,NK2140-429,4.7,447
https://www.nike.com/ph/t/ja-3-se-zero-gravity-older-basketball-shoes-kmVa6PXs/IQ0839-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4952253b-850e-4bad-a3be-82c5e56e13fb/JA+3+SE+%28GS%29.png",Standard,Ja 3 SE 'Zero Gravity',Ja 3 SE 'Zero Gravity',"₱5,495","₱4,945.50",5-12,,2 Colours,Black,NK6953-440,4.1,100
https://www.nike.com/ph/t/gt-future-ep-basketball-shoes-YOdyilHD/FZ5591-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/09dcc58e-92f5-45eb-9c24-85c9393dc7be/G.T.+FUTURE+EP.png",Standard,Nike G.T. Future EP,Nike G.T. Future EP,"₱10,895","₱9,805.50",6-13,15% off,1 Colours,White,NK8330-843,4.9,756
https://www.nike.com/ph/t/gt-future-ep-basketball-shoes-YOdyilHD/FZ5591-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/09dcc58e-92f5-45eb-9c24-85c9393dc7be/G.T.+FUTURE+EP.png",Standard,Nike G.T. Future EP,Nike G.T. Future EP,"₱10,895","₱9,805.50",6-14,20% off,5 Colours,Black/White,NK9628-669,4.2,581
https://www.nike.com/ph/t/run-defy-road-running-shoes-3cvb9Z/HM9593-606,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/90d40842-4dad-4b17-bece-7ce0c627aa04/W+NIKE+RUN+DEFY.png",Standard,Nike Run Defy,+1,"₱3,095","₱2,785.50",7-14,,3 Colours,Multi-Color,NK5205-197,4.6,164
https://www.nike.com/ph/t/run-defy-road-running-shoes-3cvb9Z/HM9593-606,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/90d40842-4dad-4b17-bece-7ce0c627aa04/W+NIKE+RUN+DEFY.png",Standard,Nike Run Defy,+1,"₱3,095","₱2,785.50",7-14,10% off,1 Colours,Black/White,NK8372-913,3.6,300
https://www.nike.com/ph/t/zion-4-pf-iridescence-basketball-shoes-X2d9C7/FD0591-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2207992c-c07c-4094-8daa-0ac3c6fb5405/JORDAN+ZION+4+PF.png",Standard,Zion 4 PF 'Iridescence',+1,"₱8,095","₱4,857",5-11,,4 Colours,Black/White,NK9019-387,4.7,129
https://www.nike.com/ph/t/zion-4-pf-iridescence-basketball-shoes-X2d9C7/FD0591-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2207992c-c07c-4094-8daa-0ac3c6fb5405/JORDAN+ZION+4+PF.png",Standard,Zion 4 PF 'Iridescence',+1,"₱8,095","₱4,857",5-13,,3 Colours,Black,NK6360-747,4.1,218
https://www.nike.com/ph/t/dri-fit-club-unstructured-metal-swoosh-cap-xcdL1Q/FB5064-663,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/14af1b6a-157a-46a4-991e-e0cbb70c7185/K+NK+DF+CLUB+CAP+US+CB+MTSWSH.png",Standard,Nike Dri-FIT Club,Recycled Materials,₱795,₱636,5-13,10% off,1 Colours,White,NK6582-531,4.4,416
https://www.nike.com/ph/t/dri-fit-club-unstructured-metal-swoosh-cap-xcdL1Q/FB5064-663,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/14af1b6a-157a-46a4-991e-e0cbb70c7185/K+NK+DF+CLUB+CAP+US+CB+MTSWSH.png",Standard,Nike Dri-FIT Club,Recycled Materials,₱795,₱636,5-13,20% off,2 Colours,Black/White,NK4505-282,4.6,454
https://www.nike.com/ph/t/sportswear-futura-365-faux-fur-cross-body-bag-4PT5l5/FZ1326-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/62c9118e-28f1-484d-857c-c9528010d23f/NK+NSW+FTRA+365+FUR+CRSBY.png",Standard,Nike Sportswear Futura 365,Recycled Materials,"₱1,595",₱877,5-12,,5 Colours,Black/White,NK8986-326,3.6,301
https://www.nike.com/ph/t/sportswear-futura-365-faux-fur-cross-body-bag-4PT5l5/FZ1326-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/62c9118e-28f1-484d-857c-c9528010d23f/NK+NSW+FTRA+365+FUR+CRSBY.png",Standard,Nike Sportswear Futura 365,Recycled Materials,"₱1,595",₱877,6-13,,2 Colours,Red,NK5643-784,4.3,489
https://www.nike.com/ph/t/air-force-1-07-shoes-1ftAyTvW/IH3204-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e53b9e12-4a2a-4e03-b264-fe7e8a1eb076/W+AIR+FORCE+1+%2707.png",Standard,Nike Air Force 1 '07,Nike Air Force 1 '07,"₱6,295","₱3,777",7-14,15% off,2 Colours,White,NK3773-227,4.1,612
https://www.nike.com/ph/t/air-force-1-07-shoes-1ftAyTvW/IH3204-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e53b9e12-4a2a-4e03-b264-fe7e8a1eb076/W+AIR+FORCE+1+%2707.png",Standard,Nike Air Force 1 '07,Nike Air Force 1 '07,"₱6,295","₱3,777",5-11,,2 Colours,Multi-Color,NK6021-375,4.5,625
https://www.nike.com/ph/t/pegasus-easyon-road-running-shoes-NMBl5l/FQ7837-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31c82b86-3a33-4d54-88d9-cd52ebcfb5b2/PEGASUS+EASYON.png",Standard,Nike Pegasus EasyOn,Recycled Materials,"₱7,395","₱5,177",5-12,,4 Colours,White,NK6159-153,3.6,287
https://www.nike.com/ph/t/pegasus-easyon-road-running-shoes-NMBl5l/FQ7837-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31c82b86-3a33-4d54-88d9-cd52ebcfb5b2/PEGASUS+EASYON.png",Standard,Nike Pegasus EasyOn,Recycled Materials,"₱7,395","₱5,177",6-14,10% off,3 Colours,Blue,NK6731-504,4.4,397
https://www.nike.com/ph/t/grandstand-2-shoes-H464TG/AA8005-100,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/mgskdvlwwg1rdm85rg3o/GRANDSTAND+II+PREMIUM.png,Standard,Nike Grandstand 2 Premium,Nike Grandstand 2 Premium,"₱5,195","₱3,117",6-13,15% off,2 Colours,Red,NK3763-801,4.6,769
https://www.nike.com/ph/t/grandstand-2-shoes-H464TG/AA8005-100,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/mgskdvlwwg1rdm85rg3o/GRANDSTAND+II+PREMIUM.png,Standard,Nike Grandstand 2 Premium,Nike Grandstand 2 Premium,"₱5,195","₱3,117",6-13,,5 Colours,White,NK9925-779,4.8,580
https://www.nike.com/ph/t/offcourt-adjust-slides-6L2C07/DQ9624-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d9b53749-3841-40ed-8c0e-beaecd31d9fb/NIKE+OFFCOURT+ADJUST+SLIDE.png",Standard,Nike Offcourt Adjust,Nike Offcourt Adjust,"₱2,195","₱1,975.50",6-13,20% off,1 Colours,Black,NK4757-501,3.8,199
https://www.nike.com/ph/t/offcourt-adjust-slides-6L2C07/DQ9624-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d9b53749-3841-40ed-8c0e-beaecd31d9fb/NIKE+OFFCOURT+ADJUST+SLIDE.png",Standard,Nike Offcourt Adjust,Nike Offcourt Adjust,"₱2,195","₱1,975.50",5-13,10% off,1 Colours,Multi-Color,NK5283-739,4.7,159
